dataset,mode,selectivity,seed,query_id,D_target,true_card,est,q_error
SIFT,bernoulli,0.01,0.1,46,403.52423095703125,809955,415584.4155844156,1.94895421875
SIFT,bernoulli,0.01,0.1,47,412.57000732421875,834769,207792.2077922078,4.0173258125
SIFT,bernoulli,0.01,0.1,48,386.1009521484375,799371,415584.4155844156,1.92348646875
SIFT,bernoulli,0.01,0.1,49,397.4945983886719,798452,623376.6233766234,1.2808500833333334
SIFT,bernoulli,0.01,0.1,50,339.03955078125,828954,831168.8311688312,1.0026718384480093
SIFT,bernoulli,0.01,0.1,51,336.1755065917969,782034,1454545.4545454546,1.8599516831051521
SIFT,bernoulli,0.01,0.1,52,397.7951354980469,806499,415584.4155844156,1.94063821875
SIFT,bernoulli,0.01,0.1,53,401.8307800292969,789522,623376.6233766234,1.266524875
SIFT,bernoulli,0.01,0.1,54,403.9814453125,772257,207792.2077922078,3.7164868125
SIFT,bernoulli,0.01,0.1,55,244.17393493652344,788963,1246753.2467532468,1.580242985733484
SIFT,bernoulli,0.01,0.1,56,363.9601135253906,775961,1246753.2467532468,1.6067215320786055
SIFT,bernoulli,0.01,0.1,57,396.5753479003906,769970,623376.6233766234,1.2351602083333333
SIFT,bernoulli,0.01,0.1,58,402.9453430175781,816855,831168.8311688312,1.017523099165496
SIFT,bernoulli,0.01,0.1,59,409.57037353515625,780856,831168.8311688312,1.0644329187056656
SIFT,bernoulli,0.01,0.1,60,408.1246643066406,786325,415584.4155844156,1.89209453125
SIFT,bernoulli,0.01,0.1,61,401.16558837890625,815251,1662337.6623376624,2.03905013589393
SIFT,bernoulli,0.01,0.1,62,377.992919921875,799650,831168.8311688312,1.0394157833662618
SIFT,bernoulli,0.01,0.1,63,380.0064697265625,770308,0.0,
SIFT,bernoulli,0.01,0.1,64,349.10968017578125,817299,623376.6233766234,1.3110838125
SIFT,bernoulli,0.01,0.1,65,434.93896484375,801986,831168.8311688312,1.036388205241527
SIFT,bernoulli,0.01,0.1,66,400.2998962402344,808007,415584.4155844156,1.94426684375
SIFT,bernoulli,0.01,0.1,67,384.0870361328125,807389,623376.6233766234,1.2951865208333333
SIFT,bernoulli,0.01,0.1,68,346.1543884277344,794528,623376.6233766234,1.2745553333333333
SIFT,bernoulli,0.01,0.1,69,323.6508483886719,806169,831168.8311688312,1.0310106580243488
SIFT,bernoulli,0.01,0.1,70,391.49835205078125,806219,1454545.4545454546,1.8041567546106636
SIFT,bernoulli,0.01,0.1,71,393.2197570800781,804076,831168.8311688312,1.033694366165426
SIFT,bernoulli,0.01,0.1,72,399.030029296875,788169,1662337.6623376624,2.1091132261452334
SIFT,bernoulli,0.01,0.1,73,221.4608154296875,802130,415584.4155844156,1.9301253125
SIFT,bernoulli,0.01,0.1,74,428.41204833984375,783732,831168.8311688312,1.0605268525067642
SIFT,bernoulli,0.01,0.1,75,418.0033874511719,825764,623376.6233766234,1.3246630833333333
SIFT,bernoulli,0.01,0.1,76,349.3450927734375,801385,1662337.6623376624,2.0743308925643262
SIFT,bernoulli,0.01,0.1,77,407.7376403808594,804512,207792.2077922078,3.871714
SIFT,bernoulli,0.01,0.1,78,345.1389465332031,803777,1038961.038961039,1.2925986174785282
SIFT,bernoulli,0.01,0.1,79,404.2498474121094,804003,623376.6233766234,1.2897548125
SIFT,bernoulli,0.01,0.1,80,382.2015075683594,810035,831168.8311688312,1.0260900222445095
SIFT,bernoulli,0.01,0.1,81,394.7402648925781,791987,831168.8311688312,1.0494728211054363
SIFT,bernoulli,0.01,0.1,82,394.92144775390625,791919,623376.6233766234,1.2703700625
SIFT,bernoulli,0.01,0.1,83,381.15850830078125,785082,831168.8311688312,1.0587032070138294
SIFT,bernoulli,0.01,0.1,84,276.85357666015625,803320,207792.2077922078,3.8659774999999996
SIFT,bernoulli,0.01,0.1,85,403.7881774902344,816015,1246753.2467532468,1.527855795240586
SIFT,bernoulli,0.01,0.1,86,281.2809143066406,796697,207792.2077922078,3.8341043124999996
SIFT,bernoulli,0.01,0.1,87,387.8452453613281,809085,415584.4155844156,1.9468607812499998
SIFT,bernoulli,0.01,0.1,88,403.29144287109375,791345,207792.2077922078,3.8083478124999997
SIFT,bernoulli,0.01,0.1,89,357.1758117675781,810232,415584.4155844156,1.94962075
SIFT,bernoulli,0.01,0.1,90,348.5339660644531,835982,1662337.6623376624,1.9884849940999476
SIFT,bernoulli,0.01,0.1,91,386.0309753417969,806115,415584.4155844156,1.9397142187499998
SIFT,bernoulli,0.01,0.1,92,408.19110107421875,799929,623376.6233766234,1.2832194375
SIFT,bernoulli,0.01,0.1,93,376.3376159667969,802649,1454545.4545454546,1.8121812330738025
SIFT,bernoulli,0.01,0.1,94,391.1700439453125,795733,2077922.077922078,2.611330782966244
SIFT,bernoulli,0.01,0.1,95,441.748779296875,805105,415584.4155844156,1.9372839062499998
SIFT,bernoulli,0.01,0.1,96,319.9952087402344,802507,207792.2077922078,3.8620649375
SIFT,bernoulli,0.01,0.1,97,405.0690612792969,792116,207792.2077922078,3.8120582499999998
SIFT,bernoulli,0.01,0.1,98,374.5810546875,770248,623376.6233766234,1.2356061666666667
SIFT,bernoulli,0.01,0.1,99,426.7563171386719,800739,1038961.038961039,1.2975027305539495
SIFT,bernoulli,0.01,0.2,0,372.0482482910156,804072,415584.4155844156,1.9347982499999998
SIFT,bernoulli,0.01,0.2,1,385.9545593261719,811722,831168.8311688312,1.0239575016678508
SIFT,bernoulli,0.01,0.2,2,394.9783630371094,829692,0.0,
SIFT,bernoulli,0.01,0.2,3,391.8212890625,791172,207792.2077922078,3.80751525
SIFT,bernoulli,0.01,0.2,4,319.7450256347656,803973,1246753.2467532468,1.5507401949483959
SIFT,bernoulli,0.01,0.2,5,380.0393371582031,794917,0.0,
SIFT,bernoulli,0.01,0.2,6,328.6761169433594,794744,415584.4155844156,1.91235275
SIFT,bernoulli,0.01,0.2,7,397.1687316894531,791648,415584.4155844156,1.904903
SIFT,bernoulli,0.01,0.2,8,418.513916015625,804886,623376.6233766234,1.2911712916666667
SIFT,bernoulli,0.01,0.2,9,352.22998046875,776948,207792.2077922078,3.73906225
SIFT,bernoulli,0.01,0.2,10,394.0569763183594,828502,0.0,
SIFT,bernoulli,0.01,0.2,11,432.48583984375,815010,623376.6233766234,1.307411875
SIFT,bernoulli,0.01,0.2,12,406.16253662109375,804376,207792.2077922078,3.8710595
SIFT,bernoulli,0.01,0.2,13,404.9566345214844,809701,1038961.038961039,1.283141602839862
SIFT,bernoulli,0.01,0.2,14,394.8276672363281,792243,207792.2077922078,3.8126694375
SIFT,bernoulli,0.01,0.2,15,303.80743408203125,816582,415584.4155844156,1.9649004374999999
SIFT,bernoulli,0.01,0.2,16,424.9352722167969,770578,1038961.038961039,1.348287959117752
SIFT,bernoulli,0.01,0.2,17,372.31842041015625,771263,831168.8311688312,1.0776723778644006
SIFT,bernoulli,0.01,0.2,18,393.0279541015625,784222,831168.8311688312,1.0598642108597198
SIFT,bernoulli,0.01,0.2,19,400.4907531738281,757932,207792.2077922078,3.6475477499999998
SIFT,bernoulli,0.01,0.2,20,291.91400146484375,802853,0.0,
SIFT,bernoulli,0.01,0.2,21,272.52850341796875,793344,207792.2077922078,3.817968
SIFT,bernoulli,0.01,0.2,22,330.2196044921875,817716,1038961.038961039,1.2705646446456216
SIFT,bernoulli,0.01,0.2,23,409.1575622558594,800505,415584.4155844156,1.9262151562499998
SIFT,bernoulli,0.01,0.2,24,372.28057861328125,783106,1246753.2467532468,1.5920619261673985
SIFT,bernoulli,0.01,0.2,25,365.21484375,810423,623376.6233766234,1.3000535625
SIFT,bernoulli,0.01,0.2,26,356.6326904296875,800950,1246753.2467532468,1.5565931041304035
SIFT,bernoulli,0.01,0.2,27,233.2550506591797,786761,623376.6233766234,1.2620957708333334
SIFT,bernoulli,0.01,0.2,28,389.90380859375,819103,415584.4155844156,1.9709665937499998
SIFT,bernoulli,0.01,0.2,29,417.54730224609375,788421,0.0,
SIFT,bernoulli,0.01,0.2,30,392.8097839355469,774709,831168.8311688312,1.0728787598554181
SIFT,bernoulli,0.01,0.2,31,379.7194519042969,813563,1038961.038961039,1.2770505037237916
SIFT,bernoulli,0.01,0.2,32,394.81256103515625,796478,831168.8311688312,1.04355529113024
SIFT,bernoulli,0.01,0.2,33,319.9873352050781,780607,1454545.4545454546,1.8633517948794394
SIFT,bernoulli,0.01,0.2,34,315.56451416015625,823847,1454545.4545454546,1.7655528933715297
SIFT,bernoulli,0.01,0.2,35,377.76806640625,817178,207792.2077922078,3.932669125
SIFT,bernoulli,0.01,0.2,36,387.8049621582031,802894,415584.4155844156,1.9319636875
SIFT,bernoulli,0.01,0.2,37,371.2020263671875,818454,415584.4155844156,1.9694049375
SIFT,bernoulli,0.01,0.2,38,414.6022033691406,805071,415584.4155844156,1.9372020937499999
SIFT,bernoulli,0.01,0.2,39,368.1969299316406,818444,1038961.038961039,1.2694344866124487
SIFT,bernoulli,0.01,0.2,40,345.3054504394531,827179,207792.2077922078,3.9807989375
SIFT,bernoulli,0.01,0.2,41,437.45843505859375,847465,207792.2077922078,4.078425312499999
SIFT,bernoulli,0.01,0.2,42,368.06109619140625,760308,415584.4155844156,1.8294911249999999
SIFT,bernoulli,0.01,0.2,43,361.3336181640625,798655,207792.2077922078,3.8435271875
SIFT,bernoulli,0.01,0.2,44,395.9861145019531,781932,1246753.2467532468,1.5944522627968247
SIFT,bernoulli,0.01,0.2,45,331.9261779785156,767590,1038961.038961039,1.3535364438841557
SIFT,bernoulli,0.01,0.2,46,403.52423095703125,809955,1038961.038961039,1.2827392126242063
SIFT,bernoulli,0.01,0.2,47,412.57000732421875,834769,415584.4155844156,2.00866290625
SIFT,bernoulli,0.01,0.2,48,386.1009521484375,799371,1038961.038961039,1.299723206072073
SIFT,bernoulli,0.01,0.2,49,397.4945983886719,798452,623376.6233766234,1.2808500833333334
SIFT,bernoulli,0.01,0.2,50,339.03955078125,828954,1038961.038961039,1.2533397980600118
SIFT,bernoulli,0.01,0.2,51,336.1755065917969,782034,623376.6233766234,1.254512875
SIFT,bernoulli,0.01,0.2,52,397.7951354980469,806499,1870129.8701298703,2.3188247848166834
SIFT,bernoulli,0.01,0.2,53,401.8307800292969,789522,207792.2077922078,3.799574625
SIFT,bernoulli,0.01,0.2,54,403.9814453125,772257,1246753.2467532468,1.6144278999779176
SIFT,bernoulli,0.01,0.2,55,244.17393493652344,788963,623376.6233766234,1.2656281458333334
SIFT,bernoulli,0.01,0.2,56,363.9601135253906,775961,207792.2077922078,3.7343123124999997
SIFT,bernoulli,0.01,0.2,57,396.5753479003906,769970,1246753.2467532468,1.6192231473346321
SIFT,bernoulli,0.01,0.2,58,402.9453430175781,816855,1038961.038961039,1.27190387395687
SIFT,bernoulli,0.01,0.2,59,409.57037353515625,780856,415584.4155844156,1.87893475
SIFT,bernoulli,0.01,0.2,60,408.1246643066406,786325,623376.6233766234,1.2613963541666666
SIFT,bernoulli,0.01,0.2,61,401.16558837890625,815251,831168.8311688312,1.019525067946965
SIFT,bernoulli,0.01,0.2,62,377.992919921875,799650,1454545.4545454546,1.818977620890958
SIFT,bernoulli,0.01,0.2,63,380.0064697265625,770308,0.0,
SIFT,bernoulli,0.01,0.2,64,349.10968017578125,817299,1454545.4545454546,1.779698071997463
SIFT,bernoulli,0.01,0.2,65,434.93896484375,801986,207792.2077922078,3.859557625
SIFT,bernoulli,0.01,0.2,66,400.2998962402344,808007,415584.4155844156,1.94426684375
SIFT,bernoulli,0.01,0.2,67,384.0870361328125,807389,1038961.038961039,1.2868159449299397
SIFT,bernoulli,0.01,0.2,68,346.1543884277344,794528,831168.8311688312,1.0461164756545158
SIFT,bernoulli,0.01,0.2,69,323.6508483886719,806169,2285714.285714286,2.835279309566959
SIFT,bernoulli,0.01,0.2,70,391.49835205078125,806219,831168.8311688312,1.0309467169203792
SIFT,bernoulli,0.01,0.2,71,393.2197570800781,804076,1246753.2467532468,1.5505415492481391
SIFT,bernoulli,0.01,0.2,72,399.030029296875,788169,1454545.4545454546,1.845474072877079
SIFT,bernoulli,0.01,0.2,73,221.4608154296875,802130,1246753.2467532468,1.5543032261020617
SIFT,bernoulli,0.01,0.2,74,428.41204833984375,783732,415584.4155844156,1.885855125
SIFT,bernoulli,0.01,0.2,75,418.0033874511719,825764,831168.8311688312,1.0065452492102238
SIFT,bernoulli,0.01,0.2,76,349.3450927734375,801385,623376.6233766234,1.2855551041666666
SIFT,bernoulli,0.01,0.2,77,407.7376403808594,804512,1038961.038961039,1.2914177028571843
SIFT,bernoulli,0.01,0.2,78,345.1389465332031,803777,831168.8311688312,1.0340788939828227
SIFT,bernoulli,0.01,0.2,79,404.2498474121094,804003,207792.2077922078,3.8692644374999996
SIFT,bernoulli,0.01,0.2,80,382.2015075683594,810035,1038961.038961039,1.2826125278056368
SIFT,bernoulli,0.01,0.2,81,394.7402648925781,791987,415584.4155844156,1.90571871875
SIFT,bernoulli,0.01,0.2,82,394.92144775390625,791919,831168.8311688312,1.0495629365741082
SIFT,bernoulli,0.01,0.2,83,381.15850830078125,785082,2285714.285714286,2.911433819288031
SIFT,bernoulli,0.01,0.2,84,276.85357666015625,803320,831168.8311688312,1.0346671702046895
SIFT,bernoulli,0.01,0.2,85,403.7881774902344,816015,1038961.038961039,1.2732131627004883
SIFT,bernoulli,0.01,0.2,86,281.2809143066406,796697,623376.6233766234,1.2780347708333333
SIFT,bernoulli,0.01,0.2,87,387.8452453613281,809085,1038961.038961039,1.2841185276714302
SIFT,bernoulli,0.01,0.2,88,403.29144287109375,791345,415584.4155844156,1.9041739062499998
SIFT,bernoulli,0.01,0.2,89,357.1758117675781,810232,207792.2077922078,3.8992415
SIFT,bernoulli,0.01,0.2,90,348.5339660644531,835982,1454545.4545454546,1.7399243698374542
SIFT,bernoulli,0.01,0.2,91,386.0309753417969,806115,831168.8311688312,1.0310797233258668
SIFT,bernoulli,0.01,0.2,92,408.19110107421875,799929,415584.4155844156,1.92482915625
SIFT,bernoulli,0.01,0.2,93,376.3376159667969,802649,831168.8311688312,1.03553213318503
SIFT,bernoulli,0.01,0.2,94,391.1700439453125,795733,415584.4155844156,1.9147325312499999
SIFT,bernoulli,0.01,0.2,95,441.748779296875,805105,831168.8311688312,1.0323732074311192
SIFT,bernoulli,0.01,0.2,96,319.9952087402344,802507,623376.6233766234,1.2873549791666667
SIFT,bernoulli,0.01,0.2,97,405.0690612792969,792116,623376.6233766234,1.2706860833333333
SIFT,bernoulli,0.01,0.2,98,374.5810546875,770248,207792.2077922078,3.7068185
SIFT,bernoulli,0.01,0.2,99,426.7563171386719,800739,831168.8311688312,1.0380021844431597
SIFT,bernoulli,0.01,0.3,0,372.0482482910156,804072,1662337.6623376624,2.067399016925925
SIFT,bernoulli,0.01,0.3,1,385.9545593261719,811722,1038961.038961039,1.2799468770848135
SIFT,bernoulli,0.01,0.3,2,394.9783630371094,829692,415584.4155844156,1.9964463749999999
SIFT,bernoulli,0.01,0.3,3,391.8212890625,791172,1662337.6623376624,2.1011078025229186
SIFT,bernoulli,0.01,0.3,4,319.7450256347656,803973,1870129.8701298703,2.326110292422594
SIFT,bernoulli,0.01,0.3,5,380.0393371582031,794917,831168.8311688312,1.0456045488633796
SIFT,bernoulli,0.01,0.3,6,328.6761169433594,794744,0.0,
SIFT,bernoulli,0.01,0.3,7,397.1687316894531,791648,415584.4155844156,1.904903
SIFT,bernoulli,0.01,0.3,8,418.513916015625,804886,415584.4155844156,1.9367569375
SIFT,bernoulli,0.01,0.3,9,352.22998046875,776948,831168.8311688312,1.0697869499230723
SIFT,bernoulli,0.01,0.3,10,394.0569763183594,828502,1246753.2467532468,1.5048282885898245
SIFT,bernoulli,0.01,0.3,11,432.48583984375,815010,415584.4155844156,1.9611178125
SIFT,bernoulli,0.01,0.3,12,406.16253662109375,804376,1870129.8701298703,2.3249448891188575
SIFT,bernoulli,0.01,0.3,13,404.9566345214844,809701,1038961.038961039,1.283141602839862
SIFT,bernoulli,0.01,0.3,14,394.8276672363281,792243,1246753.2467532468,1.57370055242299
SIFT,bernoulli,0.01,0.3,15,303.80743408203125,816582,1038961.038961039,1.2723290973362615
SIFT,bernoulli,0.01,0.3,16,424.9352722167969,770578,1038961.038961039,1.348287959117752
SIFT,bernoulli,0.01,0.3,17,372.31842041015625,771263,623376.6233766234,1.2372343958333334
SIFT,bernoulli,0.01,0.3,18,393.0279541015625,784222,831168.8311688312,1.0598642108597198
SIFT,bernoulli,0.01,0.3,19,400.4907531738281,757932,415584.4155844156,1.8237738749999999
SIFT,bernoulli,0.01,0.3,20,291.91400146484375,802853,415584.4155844156,1.9318650312499999
SIFT,bernoulli,0.01,0.3,21,272.52850341796875,793344,415584.4155844156,1.908984
SIFT,bernoulli,0.01,0.3,22,330.2196044921875,817716,831168.8311688312,1.0164517157164972
SIFT,bernoulli,0.01,0.3,23,409.1575622558594,800505,831168.8311688312,1.0383056085456446
SIFT,bernoulli,0.01,0.3,24,372.28057861328125,783106,623376.6233766234,1.2562325416666666
SIFT,bernoulli,0.01,0.3,25,365.21484375,810423,623376.6233766234,1.3000535625
SIFT,bernoulli,0.01,0.3,26,356.6326904296875,800950,415584.4155844156,1.9272859375
SIFT,bernoulli,0.01,0.3,27,233.2550506591797,786761,831168.8311688312,1.0564438643613896
SIFT,bernoulli,0.01,0.3,28,389.90380859375,819103,831168.8311688312,1.0147305420305275
SIFT,bernoulli,0.01,0.3,29,417.54730224609375,788421,415584.4155844156,1.89713803125
SIFT,bernoulli,0.01,0.3,30,392.8097839355469,774709,831168.8311688312,1.0728787598554181
SIFT,bernoulli,0.01,0.3,31,379.7194519042969,813563,831168.8311688312,1.0216404029790331
SIFT,bernoulli,0.01,0.3,32,394.81256103515625,796478,831168.8311688312,1.04355529113024
SIFT,bernoulli,0.01,0.3,33,319.9873352050781,780607,1038961.038961039,1.3309655677710281
SIFT,bernoulli,0.01,0.3,34,315.56451416015625,823847,623376.6233766234,1.3215878958333334
SIFT,bernoulli,0.01,0.3,35,377.76806640625,817178,1454545.4545454546,1.7799615928787298
SIFT,bernoulli,0.01,0.3,36,387.8049621582031,802894,623376.6233766234,1.2879757916666668
SIFT,bernoulli,0.01,0.3,37,371.2020263671875,818454,831168.8311688312,1.0155351811694135
SIFT,bernoulli,0.01,0.3,38,414.6022033691406,805071,415584.4155844156,1.9372020937499999
SIFT,bernoulli,0.01,0.3,39,368.1969299316406,818444,415584.4155844156,1.969380875
SIFT,bernoulli,0.01,0.3,40,345.3054504394531,827179,207792.2077922078,3.9807989375
SIFT,bernoulli,0.01,0.3,41,437.45843505859375,847465,623376.6233766234,1.3594751041666666
SIFT,bernoulli,0.01,0.3,42,368.06109619140625,760308,415584.4155844156,1.8294911249999999
SIFT,bernoulli,0.01,0.3,43,361.3336181640625,798655,415584.4155844156,1.92176359375
SIFT,bernoulli,0.01,0.3,44,395.9861145019531,781932,1662337.6623376624,2.1259363503957664
SIFT,bernoulli,0.01,0.3,45,331.9261779785156,767590,831168.8311688312,1.0828291551073246
SIFT,bernoulli,0.01,0.3,46,403.52423095703125,809955,0.0,
SIFT,bernoulli,0.01,0.3,47,412.57000732421875,834769,415584.4155844156,2.00866290625
SIFT,bernoulli,0.01,0.3,48,386.1009521484375,799371,831168.8311688312,1.0397785648576583
SIFT,bernoulli,0.01,0.3,49,397.4945983886719,798452,623376.6233766234,1.2808500833333334
SIFT,bernoulli,0.01,0.3,50,339.03955078125,828954,623376.6233766234,1.329780375
SIFT,bernoulli,0.01,0.3,51,336.1755065917969,782034,623376.6233766234,1.254512875
SIFT,bernoulli,0.01,0.3,52,397.7951354980469,806499,623376.6233766234,1.2937588125
SIFT,bernoulli,0.01,0.3,53,401.8307800292969,789522,415584.4155844156,1.8997873125
SIFT,bernoulli,0.01,0.3,54,403.9814453125,772257,623376.6233766234,1.2388289375
SIFT,bernoulli,0.01,0.3,55,244.17393493652344,788963,623376.6233766234,1.2656281458333334
SIFT,bernoulli,0.01,0.3,56,363.9601135253906,775961,623376.6233766234,1.2447707708333333
SIFT,bernoulli,0.01,0.3,57,396.5753479003906,769970,207792.2077922078,3.705480625
SIFT,bernoulli,0.01,0.3,58,402.9453430175781,816855,415584.4155844156,1.9655573437499998
SIFT,bernoulli,0.01,0.3,59,409.57037353515625,780856,623376.6233766234,1.2526231666666667
SIFT,bernoulli,0.01,0.3,60,408.1246643066406,786325,623376.6233766234,1.2613963541666666
SIFT,bernoulli,0.01,0.3,61,401.16558837890625,815251,1246753.2467532468,1.5292876019204475
SIFT,bernoulli,0.01,0.3,62,377.992919921875,799650,2077922.077922078,2.5985394584156545
SIFT,bernoulli,0.01,0.3,63,380.0064697265625,770308,623376.6233766234,1.2357024166666666
SIFT,bernoulli,0.01,0.3,64,349.10968017578125,817299,623376.6233766234,1.3110838125
SIFT,bernoulli,0.01,0.3,65,434.93896484375,801986,1246753.2467532468,1.5545823078622902
SIFT,bernoulli,0.01,0.3,66,400.2998962402344,808007,1454545.4545454546,1.8001644225179418
SIFT,bernoulli,0.01,0.3,67,384.0870361328125,807389,623376.6233766234,1.2951865208333333
SIFT,bernoulli,0.01,0.3,68,346.1543884277344,794528,415584.4155844156,1.911833
SIFT,bernoulli,0.01,0.3,69,323.6508483886719,806169,1870129.8701298703,2.3197739805547846
SIFT,bernoulli,0.01,0.3,70,391.49835205078125,806219,1038961.038961039,1.288683396150474
SIFT,bernoulli,0.01,0.3,71,393.2197570800781,804076,1038961.038961039,1.2921179577067827
SIFT,bernoulli,0.01,0.3,72,399.030029296875,788169,623376.6233766234,1.2643544375
SIFT,bernoulli,0.01,0.3,73,221.4608154296875,802130,831168.8311688312,1.036202150734708
SIFT,bernoulli,0.01,0.3,74,428.41204833984375,783732,415584.4155844156,1.885855125
SIFT,bernoulli,0.01,0.3,75,418.0033874511719,825764,415584.4155844156,1.986994625
SIFT,bernoulli,0.01,0.3,76,349.3450927734375,801385,1662337.6623376624,2.0743308925643262
SIFT,bernoulli,0.01,0.3,77,407.7376403808594,804512,207792.2077922078,3.871714
SIFT,bernoulli,0.01,0.3,78,345.1389465332031,803777,623376.6233766234,1.2893922708333334
SIFT,bernoulli,0.01,0.3,79,404.2498474121094,804003,1246753.2467532468,1.5506823317241936
SIFT,bernoulli,0.01,0.3,80,382.2015075683594,810035,623376.6233766234,1.2994311458333334
SIFT,bernoulli,0.01,0.3,81,394.7402648925781,791987,207792.2077922078,3.8114374375
SIFT,bernoulli,0.01,0.3,82,394.92144775390625,791919,415584.4155844156,1.9055550937499999
SIFT,bernoulli,0.01,0.3,83,381.15850830078125,785082,831168.8311688312,1.0587032070138294
SIFT,bernoulli,0.01,0.3,84,276.85357666015625,803320,415584.4155844156,1.9329887499999998
SIFT,bernoulli,0.01,0.3,85,403.7881774902344,816015,623376.6233766234,1.3090240625
SIFT,bernoulli,0.01,0.3,86,281.2809143066406,796697,623376.6233766234,1.2780347708333333
SIFT,bernoulli,0.01,0.3,87,387.8452453613281,809085,831168.8311688312,1.027294822137144
SIFT,bernoulli,0.01,0.3,88,403.29144287109375,791345,1038961.038961039,1.312905292838192
SIFT,bernoulli,0.01,0.3,89,357.1758117675781,810232,415584.4155844156,1.94962075
SIFT,bernoulli,0.01,0.3,90,348.5339660644531,835982,1246753.2467532468,1.4913637455749607
